author,author_timezone,commit_message,lines_added,lines_removed,n_commits,n_projects_c,complexity,cognitive_complexity,duplicated_blocks,duplicated_files,duplicated_lines_density,violations,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,open_issues,sqale_debt_ratio,code_smells,bugs,reliability_rating,vulnerabilities,security_rating,files,comment_lines_density,n_measures,n_projects_m,effort,message,blocker,critical,info,major,minor,issue_code_length,n_issues,n_projects_i,clusters,quality_rating
Vincent Massol,0.0,181.16666666666663,7.333333333333332,8.333333333333334,6,2,2955.8,2208.4,144.8,117.8,17.54,1754.4,39.6,170.0,811.2,719.2,14.4,1754.4,6.14,1738.8,10.8,2.8,4.8,2.8,296.8,26.48,5,2,2.25,690.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,Excellent programming skills,0.956290628447785
Wendy Smoak,0.0,175.83333333333337,33.166666666666664,2.1666666666666665,6,1,4395.5,1769.0,210.5,29.0,6.949999999999998,2003.5,1.5,110.5,845.0,872.5,174.0,2003.5,2.9,1918.5,62.5,4.5,22.5,4.0,412.5,19.05,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
William Barker,0.0,214.1034482758621,13.586206896551724,7.448275862068965,58,1,165.04878048780492,139.65853658536585,19.463414634146346,7.853658536585367,66.14634146341461,233.97560975609755,5.853658536585367,30.463414634146343,126.39024390243902,71.26829268292683,0.0,233.97560975609755,8.148780487804878,228.5609756097561,5.414634146341463,4.0,0.0,1.0,11.853658536585364,24.092682926829248,41,1,8.333333333333334,219.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,Excellent programming skills,0.9697124403149269
Woonsan Ko,0.0,184.0,5.0,4.0,1,1,584.0,432.0,9.0,6.0,3.5,319.0,2.0,20.0,227.0,64.0,6.0,319.0,5.0,315.0,1.0,4.0,3.0,4.0,52.0,30.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Xuefu Zhang,0.0,192.80603015075374,85.02412060301508,10.911557788944723,995,1,116949.44578313251,96198.53012048194,6369.168674698795,831.8554216867469,18.87349397590361,47167.25301204818,264.73493975903614,2162.3373493975905,17533.74698795181,26141.662650602408,1064.7710843373493,47167.25301204818,3.2048192771084296,45428.14457831325,896.7590361445782,5.0,842.3493975903615,4.0,2991.506024096385,9.667469879518078,83,1,20.45276872964169,64888.0,14.0,44.0,3.0,457.0,403.0,0.08794788273615635,921.0,1.0,Extremely bad programming skills,0.18193617864282763
Yin Huai,0.0,245.9,26.7,18.3,10,1,102282.33333333331,84056.66666666669,5353.333333333333,793.3333333333335,21.066666666666666,42013.66666666666,261.0,1902.666666666667,15844.333333333336,22905.0,1100.6666666666667,42013.66666666666,3.266666666666667,40434.0,806.0,5.0,773.6666666666665,4.0,2697.0,9.866666666666667,3,1,13.769230769230768,848.0,0.0,3.0,0.0,5.0,5.0,0.0,13.0,1.0,Extremely bad programming skills,0.18193617864282763
Yoav Shapira,0.0,387.094,50.86,39.844,500,10,1335.9166666666667,1072.0,130.08333333333334,32.791666666666664,40.65416666666668,923.4583333333335,39.083333333333336,132.625,314.9583333333333,419.29166666666674,17.5,923.4583333333335,5.412500000000001,901.5,12.708333333333336,3.9583333333333335,9.25,2.5416666666666665,74.75,25.1625,24,10,10.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Excellent programming skills,0.9697124403149269
Yongqiang He,0.0,196.40085653104924,86.04625267665952,62.528907922912204,2335,1,36801.58778625954,32085.954198473282,1767.2213740458014,183.9770992366412,14.778625954198494,15680.923664122138,174.48854961832058,730.4961832061067,6490.900763358779,7760.740458015267,524.2977099236641,15680.923664122138,3.53740458015268,14893.12213740458,427.8854961832061,5.0,359.9160305343512,4.0,1098.3435114503816,11.931297709923667,131,1,14.938053097345133,36727.0,2.0,49.0,0.0,305.0,209.0,0.012389380530973451,565.0,1.0,Good programming skills,0.8920607525944605
Zheng Shao,0.0,185.2631251941597,64.91192917054985,26.195712954333644,6438,1,17479.916666666668,15293.113333333333,1254.9966666666667,93.8,15.774999999999993,9711.28,119.87,399.5033333333333,4058.01,4468.403333333334,665.4933333333332,9711.28,4.416333333333344,9060.393333333332,285.02,5.0,365.86666666666673,4.0,651.26,12.20266666666667,300,1,13.87618545837724,126100.0,14.0,78.0,2.0,878.0,926.0,0.04162276080084299,1898.0,1.0,Good programming skills,0.8920607525944605
adammurdoch,0.0,257.10176991150445,21.20058997050148,8.385693215339233,1356,1,1167.5966386554621,741.1512605042018,8.478991596638656,5.033613445378151,0.9222689075630244,340.69747899159665,0.0,30.323529411764714,202.35294117647058,47.77731092436974,60.243697478991606,340.69747899159665,3.0075630252100782,336.9327731092437,0.0,1.0,3.7647058823529416,4.0,113.11344537815123,22.07352941176473,238,1,21.893939393939394,19554.0,0.0,15.0,3.0,179.0,133.0,0.12121212121212123,330.0,1.0,Good programming skills,0.8920607525944605
asf-sync-process,0.0,265.14285714285717,81.47619047619048,6.523809523809524,21,3,7018.0,4663.0,1035.0,226.0,35.15,3078.0,3.5,323.0,1876.5,865.0,10.0,3078.0,4.1,3019.5,8.5,4.0,50.0,4.0,565.0,11.55,2,2,21.30769230769231,709.0,0.0,1.0,0.0,10.0,2.0,0.0,13.0,2.0,Good programming skills,0.8920607525944605
dlaha,0.0,202.8,48.6,4.2,5,1,10066.0,5623.0,449.0,120.0,6.6,3195.0,15.0,897.0,1516.0,753.0,14.0,3195.0,3.1,3025.0,165.0,5.0,5.0,4.0,490.0,29.4,2,1,4.666666666666667,184.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,Excellent programming skills,0.956290628447785
ecki,0.0,173.16129032258064,11.258064516129034,3.645161290322581,31,1,4473.0,2839.75,61.0,24.0,2.125,1318.0,3.0,129.25,848.5,254.5,82.75,1318.0,2.6,1294.25,9.75,5.0,14.0,4.0,364.25,19.65,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
fpj,0.0,94.90697674418604,12.883720930232556,6.5813953488372094,43,1,10111.0,8916.0,384.0,107.0,5.0,4981.0,18.0,534.0,2199.0,2153.0,77.0,4981.0,3.1,4471.0,33.0,5.0,477.0,4.0,493.0,13.5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
markt,0.0,68.0,8.0,0.0,1,1,3463.0,2304.0,74.0,25.0,3.9,2949.0,1.0,221.0,426.0,2287.0,14.0,2949.0,2.4,2887.0,9.0,4.0,53.0,4.0,129.0,16.9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
pjack,0.0,457.77533039647585,51.26431718061674,21.9295154185022,227,1,4046.7435897435903,2786.897435897436,121.28205128205127,24.897435897435894,6.771794871794873,1841.7692307692307,4.743589743589744,264.6666666666667,711.6153846153846,839.1025641025641,21.64102564102564,1841.7692307692307,3.0538461538461537,1813.0,22.23076923076923,5.0,6.538461538461537,4.0,144.12820512820514,25.494871794871788,39,1,14.353846153846154,7216.0,1.0,5.0,4.0,59.0,61.0,0.0,130.0,1.0,Good programming skills,0.8920607525944605
